device,tau,experiment,stratification,kernel,counter,label,native_counter,n,spearman_rho,undefined_reason
MI300A,expert,1,issue,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9794433169967189,
MI300A,expert,1,temporal,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9830668505487686,
MI300A,expert,1,temporal,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9830668505487686,
MI300A,expert,1,temporal,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9781159509338946,
MI300A,expert,1,temporal,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9808206260663953,
MI300A,expert,1,temporal,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9776902126785743,
MI300A,expert,1,temporal,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,0.03023221003058245,
MI300A,expert,1,temporal,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9766377517458078,
MI300A,expert,1,temporal,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7705895801335677,
MI300A,expert,1,temporal,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7705895801335677,
MI300A,expert,1,temporal,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7715757371868296,
MI300A,expert,1,temporal,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7719924480334145,
MI300A,expert,1,temporal,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7711617799458516,
MI300A,expert,1,temporal,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.19490730394929018,
MI300A,expert,1,temporal,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7711260038175272,
MI300A,expert,1,temporal,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8994076017216919,
MI300A,expert,1,temporal,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8994076017216919,
MI300A,expert,1,temporal,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8790270007575605,
MI300A,expert,1,temporal,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9021543058025949,
MI300A,expert,1,temporal,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8985051777989133,
MI300A,expert,1,temporal,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.43125256795338013,
MI300A,expert,1,temporal,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.89778216840647,
MI300A,expert,1,temporal,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9475469405326045,
MI300A,expert,1,temporal,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9475469405326045,
MI300A,expert,1,temporal,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9190295183742202,
MI300A,expert,1,temporal,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9205431415982486,
MI300A,expert,1,temporal,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9281438148496225,
MI300A,expert,1,temporal,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.8616633935237327,
MI300A,expert,1,temporal,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9331126200582701,
MI300A,expert,1,temporal,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.983787059393061,
MI300A,expert,1,temporal,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.983787059393061,
MI300A,expert,1,temporal,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9579361348484753,
MI300A,expert,1,temporal,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9644691028961296,
MI300A,expert,1,temporal,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.8050580702809875,
MI300A,expert,1,temporal,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.9391162364586483,
MI300A,expert,1,temporal,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.1613585174269445,
MI300A,expert,1,temporal,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.992685398115624,
MI300A,expert,1,temporal,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,1,temporal,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.992685398115624,
MI300A,expert,1,temporal,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9788993190688347,
MI300A,expert,1,temporal,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9794243984591955,
MI300A,expert,1,temporal,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9813942750549448,
MI300A,expert,1,temporal,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.8985328037960687,
MI300A,expert,1,temporal,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.978195130227745,
MI300A,expert,2,all,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9533143806174014,
MI300A,expert,2,all,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9533143806174014,
MI300A,expert,2,all,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9645924310017656,
MI300A,expert,2,all,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9601434082666659,
MI300A,expert,2,all,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.961612978102792,
MI300A,expert,2,all,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.3574826848046611,
MI300A,expert,2,all,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9599459635565367,
MI300A,expert,2,all,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7262787234186502,
MI300A,expert,2,all,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7262787234186502,
MI300A,expert,2,all,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7303729358708371,
MI300A,expert,2,all,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7267024027496052,
MI300A,expert,2,all,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7300510455074984,
MI300A,expert,2,all,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.1795973625261206,
MI300A,expert,2,all,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7271440347323619,
MI300A,expert,2,all,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9025578628126287,
MI300A,expert,2,all,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9025578628126287,
MI300A,expert,2,all,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8928647237059104,
MI300A,expert,2,all,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.895378044406432,
MI300A,expert,2,all,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8898358363586771,
MI300A,expert,2,all,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.14462997176789755,
MI300A,expert,2,all,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.8889169530127418,
MI300A,expert,2,all,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9655923466840708,
MI300A,expert,2,all,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9655923466840708,
MI300A,expert,2,all,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.952639666264245,
MI300A,expert,2,all,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9527714310084106,
MI300A,expert,2,all,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9585102350615553,
MI300A,expert,2,all,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.9163948853105895,
MI300A,expert,2,all,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9569328816336805,
MI300A,expert,2,all,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9965562315837572,
MI300A,expert,2,all,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9965562315837572,
MI300A,expert,2,all,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9839018303053042,
MI300A,expert,2,all,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9849677125701184,
MI300A,expert,2,all,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.845745224730917,
MI300A,expert,2,all,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.9554606881603663,
MI300A,expert,2,all,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.08399244862428287,
MI300A,expert,2,all,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.992098768045414,
MI300A,expert,2,all,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,all,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.992098768045414,
MI300A,expert,2,all,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9767576617896991,
MI300A,expert,2,all,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9780471355079852,
MI300A,expert,2,all,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9793551292306699,
MI300A,expert,2,all,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.8919397371424352,
MI300A,expert,2,all,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9770526532468427,
MI300A,expert,2,issue,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9679045885130327,
MI300A,expert,2,issue,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9679045885130327,
MI300A,expert,2,issue,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9673550012596822,
MI300A,expert,2,issue,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9632133762019663,
MI300A,expert,2,issue,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9610623160550013,
MI300A,expert,2,issue,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.1218609691096782,
MI300A,expert,2,issue,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.959379930054195,
MI300A,expert,2,issue,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7613033887873981,
MI300A,expert,2,issue,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7613033887873981,
MI300A,expert,2,issue,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7647922135434936,
MI300A,expert,2,issue,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7598193080258313,
MI300A,expert,2,issue,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7646159652845113,
MI300A,expert,2,issue,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.1811487374303151,
MI300A,expert,2,issue,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7645257816990644,
MI300A,expert,2,issue,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9246168400828385,
MI300A,expert,2,issue,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9246168400828385,
MI300A,expert,2,issue,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9285831685176568,
MI300A,expert,2,issue,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9129287818841609,
MI300A,expert,2,issue,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9233144959797716,
MI300A,expert,2,issue,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.30781538410549075,
MI300A,expert,2,issue,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9212510304073271,
MI300A,expert,2,issue,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9764421022062086,
MI300A,expert,2,issue,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9764421022062086,
MI300A,expert,2,issue,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9732309984990205,
MI300A,expert,2,issue,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9710649843394201,
MI300A,expert,2,issue,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9746459004751932,
MI300A,expert,2,issue,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.856935342011984,
MI300A,expert,2,issue,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9734898809366197,
MI300A,expert,2,issue,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9903326135194384,
MI300A,expert,2,issue,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9903326135194384,
MI300A,expert,2,issue,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9789671198093742,
MI300A,expert,2,issue,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.982597099181405,
MI300A,expert,2,issue,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.8995347736303689,
MI300A,expert,2,issue,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.895990277154559,
MI300A,expert,2,issue,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.4033787611898202,
MI300A,expert,2,issue,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9881458982334255,
MI300A,expert,2,issue,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,issue,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9881458982334255,
MI300A,expert,2,issue,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9802953369972641,
MI300A,expert,2,issue,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9799665516275672,
MI300A,expert,2,issue,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9807053252274508,
MI300A,expert,2,issue,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.888061963323325,
MI300A,expert,2,issue,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.977187412743994,
MI300A,expert,2,temporal,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.961083327446084,
MI300A,expert,2,temporal,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,temporal,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.961083327446084,
MI300A,expert,2,temporal,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9626474142549221,
MI300A,expert,2,temporal,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.955398793273331,
MI300A,expert,2,temporal,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.964269556990227,
MI300A,expert,2,temporal,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.3879406623434477,
MI300A,expert,2,temporal,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9642266653231457,
MI300A,expert,2,temporal,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7523582191018512,
MI300A,expert,2,temporal,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,temporal,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7523582191018512,
MI300A,expert,2,temporal,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7626468045010738,
MI300A,expert,2,temporal,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7517783379501262,
MI300A,expert,2,temporal,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7614158549632575,
MI300A,expert,2,temporal,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.30717630946343116,
MI300A,expert,2,temporal,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7611029080017948,
MI300A,expert,2,temporal,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8945439786045876,
MI300A,expert,2,temporal,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,temporal,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8945439786045876,
MI300A,expert,2,temporal,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9046201349560296,
MI300A,expert,2,temporal,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.8861514665010721,
MI300A,expert,2,temporal,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9045444572982585,
MI300A,expert,2,temporal,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.20215915373047463,
MI300A,expert,2,temporal,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9020097597155382,
MI300A,expert,2,temporal,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9571232936839122,
MI300A,expert,2,temporal,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,2,temporal,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9571232936839122,
MI300A,expert,2,temporal,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9225271206047252,
MI300A,expert,2,temporal,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9215326613362244,
MI300A,expert,2,temporal,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9328212186543624,
MI300A,expert,2,temporal,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.9197224021517694,
